Total Response Time,Average Response Time (Arithmetic),Total Runtime,Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Query Mixes per Hour
8.119964,0.35304191300000004,13.960695,0.606986739,0.6065003886277756,0.567249,0.661331,593578.1660189036,0.024363459647983157,5930.93682068069
Options Summary,
Endpoint,http://localhost:5822/sp2b10k/query
Sanity Checking Level,2
Warmups,5
Runs,25
Random Query Order,true
Outliers,1
Timeout,300s
Max Delay between Queries,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,1
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,0.37668,0.637814,0.006019999999999999,0.285979
2,0.39336,0.670833,0.005586000000000001,0.30515800000000004
3,0.357566,0.6129990000000001,0.004622,0.287585
4,0.35597199999999996,0.617207,0.004681,0.289122
5,0.35253300000000004,0.6103339999999999,0.0043630000000000006,0.288871
6,0.391875,0.650706,0.00423,0.287105
7,0.350674,0.605798,0.004153,0.284132
8,0.376652,0.635676,0.004194,0.291388
9,0.351414,0.601047,0.00462,0.281362
10,0.355194,0.592973,0.004091,0.269033
11,0.35373899999999997,0.611204,0.004288,0.29871499999999995
12,0.33942700000000003,0.573742,0.004057000000000001,0.263227
13,0.337971,0.598182,0.003866,0.29083499999999995
14,0.337648,0.5701609999999999,0.004403,0.260877
15,0.335745,0.596841,0.004622,0.292423
16,0.34107499999999996,0.588836,0.003979,0.27849599999999997
17,0.364957,0.62209,0.004044,0.293695
18,0.32921300000000003,0.568551,0.0041470000000000005,0.267904
19,0.360851,0.603154,0.003742,0.279118
20,0.329421,0.567249,0.004346,0.274789
21,0.378207,0.661331,0.003779,0.319232
22,0.362392,0.614499,0.00387,0.28596699999999997
23,0.329988,0.556995,0.003779,0.25672
24,0.33225,0.621654,0.004108,0.317837
25,0.348508,0.598647,0.003782,0.28216
,
Query Summary,
Query,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Queries per Second,Queries per Hour
1.txt,0.123936,0.005388521,0.125529,0.0054577819999999996,5440317.116772826,0.004749,0.00635,1.92182865784499E-16,4.383866624162954E-4,183.22461395489964,659608.6102376387
2.txt,0.205934,0.008953652,0.329044,0.01430626,1.421058270940793E7,0.012587,0.01902,3.0318262797731564E-15,0.001741214024688854,69.89947058140982,251638.09409307534
3a.txt,0.142058,0.006176434000000001,0.247552,0.010763130000000001,1.0706424277195897E7,0.00943,0.013802,1.3068885482041588E-15,0.0011431922621344842,92.90977624538586,334475.1944833891
3b.txt,0.123599,0.005373869,0.125509,0.005456913,5440671.402523199,0.004919,0.006628,1.8865860113421558E-16,4.3434847891320573E-4,183.25379202490493,659713.6512896577
3c.txt,0.11939,0.005190869,0.120459,0.005237347,5214691.578122652,0.004659,0.006507,2.5184666162570896E-16,5.018432640035221E-4,190.93636530098158,687370.9150835337
4.txt,1.13879,0.049512608,6.555778,0.285033826,2.847507726198686E8,0.260877,0.317837,1.6215860701323238E-13,0.012734151208982579,3.5083555311080867,12630.079911989113
5a.txt,3.070915,0.133518043,3.109819,0.135209521,1.3495475061188883E8,0.125605,0.152005,7.07578115538752E-14,0.008411766256493059,7.395928871014934,26625.343935653764
5b.txt,0.195055,0.008480652,0.227899,0.009908652,9871688.319010345,0.008492000000000001,0.012093999999999999,7.526230094517957E-16,8.675384772168874E-4,100.92190138476958,363318.8449851705
6.txt,0.282686,0.012290694999999999,0.34963900000000003,0.015201695000000001,1.5068354538829727E7,0.012971,0.021222,4.418413429111531E-15,0.002102002242889272,65.78213811025678,236815.6971969244
7.txt,0.234629,0.01020126,0.235749,0.010249956,1.0180137642603815E7,0.009073000000000001,0.015278,1.718804563327032E-15,0.0013110318696839646,97.56139440988821,351221.01987559756
8.txt,0.829534,0.036066695,0.845355,0.036754565,3.658924711933997E7,0.033381999999999995,0.050351999999999994,1.3737866854442332E-14,0.0037064628494620513,27.20750470043653,97947.0169215715
9.txt,0.214089,0.009308217,0.21582300000000001,0.009383608,9323264.262336113,0.008087,0.011689999999999999,1.1748688468809072E-15,0.0010839136713230012,106.56881660018193,383647.739760655
10.txt,0.11514,0.005006086,0.13204,0.005740869,5725790.872134173,0.005154,0.00656,1.7755246124763709E-16,4.213697441056217E-4,174.18965665302588,627082.7639508932
11.txt,0.158861,0.006907,0.161128,0.007005565,6962397.153968166,0.006073,0.009453,6.518683327032137E-16,8.073836341561635E-4,142.74366164613417,513877.18192608305
12a.txt,0.169185,0.007355869,0.169185,0.007355869,7292094.8666739,0.006328,0.010504,1.0651780264650283E-15,0.001032074622527377,135.94586853028514,489405.12670902646
12b.txt,0.8489650000000001,0.036911521,0.8489650000000001,0.036911521,3.662256696085143E7,0.032369999999999996,0.053,2.4872496423440454E-14,0.004987233343592462,27.091812336858183,97530.52441268947
12c.txt,0.09804399999999999,0.004262782,0.09804399999999999,0.004262782,4240621.29961376,0.003779,0.006019999999999999,2.1530851795841204E-16,4.640134889832537E-4,234.5885855762739,844518.9080745861
