Total Response Time,Average Response Time (Arithmetic),Total Runtime,Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Query Mixes per Hour
63.712044999999996,2.770088913,82.71649000000001,3.5963691300000002,3.5963014175987262,3.5660149999999997,3.643027,488278.1899395085,0.022097017670706348,1001.0095932505126
Options Summary,
Endpoint,http://localhost:5822/sp2b50k-mem/query
Sanity Checking Level,2
Warmups,5
Runs,25
Random Query Order,true
Outliers,1
Timeout,300s
Max Delay between Queries,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,1
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,2.757113,3.572985,0.0033079999999999997,2.408152
2,2.766365,3.6073310000000003,0.0032749999999999997,2.4134569999999997
3,2.7463319999999998,3.5622089999999997,0.003384,2.395428
4,2.793342,3.623815,0.003406,2.435444
5,2.789004,3.616846,0.0032879999999999997,2.440427
6,2.771988,3.575935,0.003669,2.412196
7,2.790731,3.5922899999999998,0.0032280000000000004,2.434656
8,2.765563,3.578332,0.003246,2.406771
9,2.764801,3.590148,0.003088,2.4212350000000002
10,2.7879,3.59844,0.003169,2.42656
11,2.76942,3.589328,0.003189,2.4161840000000003
12,2.767898,3.585036,0.00329,2.412471
13,2.7912179999999998,3.6379360000000003,0.003225,2.453786
14,2.75898,3.58189,0.003133,2.416071
15,2.764943,3.6109250000000004,0.003109,2.4126950000000003
16,2.75502,3.5660149999999997,0.0025459999999999997,2.398181
17,2.7610010000000003,3.578315,0.0031709999999999998,2.3997800000000002
18,2.749228,3.58832,0.003211,2.404353
19,2.784244,3.630329,0.003312,2.435493
20,2.740721,3.5772939999999998,0.003128,2.395156
21,3.2752,4.126226,0.003234,2.4405810000000003
22,2.757683,3.588695,0.0032440000000000004,2.406873
23,2.755958,3.56764,0.003149,2.392985
24,2.7924409999999997,3.643027,0.003447,2.435286
25,2.7764830000000003,3.615618,0.003157,2.409931
,
Query Summary,
Query,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Queries per Second,Queries per Hour
1.txt,0.084265,0.0036636950000000002,0.085562,0.0037200859999999996,3718005.231792001,0.003576,0.004112,1.5941557655954642E-17,1.2625988141905817E-4,268.8109898534604,967719.5634724575
2.txt,0.19814199999999998,0.008614869,0.804672,0.034985739,3.494992209083862E7,0.03315,0.038737,2.5944628884688086E-15,0.0016107336491390527,28.583074949481556,102899.0698181336
3a.txt,0.096618,0.004200782,0.474043,0.020610565,2.0574492160268962E7,0.019391,0.023794,1.5423722457466918E-15,0.0012419228018466734,48.51880576781859,174667.70076414692
3b.txt,0.08709099999999999,0.003786565,0.08929999999999999,0.0038826079999999996,3872034.544243381,0.003625,0.005013,9.222910775047267E-17,3.0369245586690585E-4,257.5588367406651,927211.8122663943
3c.txt,0.08304399999999999,0.003610608,0.08390600000000001,0.003648086,3645205.3972523757,0.003447,0.004046,2.1709644612476377E-17,1.473419309377896E-4,274.1163448449406,986818.8414417861
4.txt,2.573749,0.11190213,19.646877,0.854212043,8.541484607013903E8,0.8330919999999999,0.8744700000000001,1.087140318676748E-13,0.010426602124742022,1.1706695172406976,4214.410262066512
5a.txt,55.409333,2.409101434,55.577381,2.416407869,2.416365646063383E9,2.395156,2.4405810000000003,2.043143287221181E-13,0.014293856327881473,0.41383742075539487,1489.8147147194215
5b.txt,0.203754,0.008858869,0.41112400000000004,0.017874956,1.7825918359786827E7,0.016644,0.022436,1.905689606805294E-15,0.0013804671697672832,55.94419365284032,201399.09715022513
6.txt,0.531981,0.023129608,1.014668,0.044116,4.405030084535893E7,0.041928,0.051603,6.123254347826084E-15,0.0024745210340237737,22.667512920482363,81603.04651373651
7.txt,0.150181,0.006529607999999999,0.151627,0.006592478,6589628.16306958,0.006339,0.007086,3.811277126654063E-17,1.9522492480864386E-4,151.68802990317147,546076.9076514173
8.txt,1.689383,0.07345143400000001,1.7097609999999999,0.07433743400000001,7.428030973857561E7,0.07223,0.084429,8.992577463138003E-15,0.002998762655352703,13.452172696733115,48427.821708239215
9.txt,0.261914,0.011387565,0.26336200000000004,0.011450521,1.1448528613896085E7,0.011166,0.012031,4.6368423440453726E-17,2.1533328456245144E-4,87.33227073248457,314396.1746369445
10.txt,0.087414,0.003800608,0.12162300000000001,0.005287956,5219065.112606991,0.0049039999999999995,0.010112,1.1014082155009448E-15,0.0010494799738446393,189.10898653468374,680792.3515248614
11.txt,0.262695,0.011421521,0.264608,0.011504695,1.1503365871556655E7,0.011245,0.011913,3.089760302457476E-17,1.7577714022185781E-4,86.92103528168282,312915.72701405815
12a.txt,0.166539,0.0072408260000000006,0.166539,0.0072408260000000006,7239922.094170876,0.007031,0.007473,1.3152143667296799E-17,1.1468279586449221E-4,138.10579069294027,497180.846494585
12b.txt,1.713641,0.07450613,1.713641,0.07450613,7.438983923685086E7,0.07127800000000001,0.08473699999999999,1.8135174635160692E-14,0.00425854137412808,13.421714428061154,48318.171941020155
12c.txt,0.074464,0.003237565,0.074464,0.003237565,3236073.5858824765,0.003088,0.003492,9.792071833648393E-18,9.89548979770501E-5,308.8741075468755,1111946.787168752
